,Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Timeline name,Recording Fixation filter name,Recording software version,Recording resolution height,Recording resolution width,Recording monitor latency,Eyetracker timestamp,Event,Event value,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Presented Stimulus name,Presented Media name,Presented Media width,Presented Media height,Presented Media position X (DACSpx),Presented Media position Y (DACSpx),Original Media width,Original Media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm),Mouse position X,Mouse position Y
16239,4347300,606055649826,,Participant0052,08.09.2021,Participant0052,Recording3,08.09.2021,08.09.2021,10:09:14.540,08:09:14.540,64543,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",,Eye tracker Calibration end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fixation,492.0,13.0,1618.0,840.0,"0,8963","0,7778",,
16240,4347300,606055649826,,Participant0052,08.09.2021,Participant0052,Recording3,08.09.2021,08.09.2021,10:09:14.540,08:09:14.540,64543,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",,ImageStimulusStart,babelia 6164137243739591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fixation,492.0,13.0,1618.0,840.0,"0,8963","0,7778",,
16241,4353627,606055656153,Eye Tracker,Participant0052,08.09.2021,Participant0052,Recording3,08.09.2021,08.09.2021,10:09:14.540,08:09:14.540,64543,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",426389113.0,,,1630.0,845.0,1554.0,854.0,1706.0,836.0,"0,37067","0,29277","-0,88141","0,34443","0,29236","-0,89213","4,13","4,20",Valid,Valid,"233,6","81,6","457,5","291,9","79,5","455,2","425,9","233,6","467,6","228,7","0,9033","0,7820","0,8576","0,7904","0,9491","0,7736",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,492.0,13.0,1618.0,840.0,"0,8963","0,7778",,
16242,4362016,606055664542,Eye Tracker,Participant0052,08.09.2021,Participant0052,Recording3,08.09.2021,08.09.2021,10:09:14.540,08:09:14.540,64543,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",426397501.0,,,1619.0,844.0,1547.0,851.0,1691.0,837.0,"0,36747","0,29201","-0,88301","0,33722","0,29382","-0,89440",,,Valid,Valid,"233,5","81,7","457,4","291,9","79,5","455,1","423,9","232,9","463,5","229,0","0,8966","0,7815","0,8531","0,7881","0,9400","0,7748",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,492.0,13.0,1618.0,840.0,"0,8963","0,7778",,
16243,4370293,606055672819,Eye Tracker,Participant0052,08.09.2021,Participant0052,Recording3,08.09.2021,08.09.2021,10:09:14.540,08:09:14.540,64543,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",426405778.0,,,1544.0,859.0,1544.0,859.0,,,"0,36592","0,29570","-0,88242",,,,,,Valid,Invalid,"233,4","81,7","457,4",,,,"423,1","235,0",,,"0,8514","0,7950","0,8514","0,7950",,,babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,492.0,13.0,1618.0,840.0,"0,8963","0,7778",,
16244,4378663,606055681189,Eye Tracker,Participant0052,08.09.2021,Participant0052,Recording3,08.09.2021,08.09.2021,10:09:14.540,08:09:14.540,64543,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",426414148.0,,,1622.0,840.0,1555.0,842.0,1689.0,837.0,"0,37153","0,28723","-0,88287","0,33646","0,29399","-0,89463","3,45","4,16",Valid,Valid,"233,5","81,6","457,5","291,8","79,5","455,2","426,0","230,5","463,0","229,1","0,8984","0,7774","0,8578","0,7798","0,9390","0,7750",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,492.0,13.0,1618.0,840.0,"0,8963","0,7778",,
16245,4386992,606055689518,Eye Tracker,Participant0052,08.09.2021,Participant0052,Recording3,08.09.2021,08.09.2021,10:09:14.540,08:09:14.540,64543,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",426422476.0,,,1629.0,842.0,1564.0,847.0,1694.0,837.0,"0,37568","0,28913","-0,88050","0,33858","0,29393","-0,89385",,,Valid,Valid,"233,5","81,7","457,4","291,8","79,5","455,1","428,7","231,9","464,2","229,2","0,9026","0,7800","0,8636","0,7846","0,9416","0,7754",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,492.0,13.0,1618.0,840.0,"0,8963","0,7778",,
16246,4395352,606055697878,Eye Tracker,Participant0052,08.09.2021,Participant0052,Recording3,08.09.2021,08.09.2021,10:09:14.540,08:09:14.540,64543,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",426430836.0,,,1565.0,847.0,1565.0,847.0,,,"0,37626","0,28884","-0,88034",,,,,,Valid,Invalid,"233,4","81,7","457,5",,,,"428,9","231,8",,,"0,8642","0,7842","0,8642","0,7842",,,babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,492.0,13.0,1618.0,840.0,"0,8963","0,7778",,
16247,4403653,606055706179,Eye Tracker,Participant0052,08.09.2021,Participant0052,Recording3,08.09.2021,08.09.2021,10:09:14.540,08:09:14.540,64543,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",426439136.0,,,1626.0,845.0,1557.0,854.0,1694.0,837.0,"0,37200","0,29272","-0,88087","0,33888","0,29345","-0,89389","4,13","4,18",Valid,Valid,"233,5","81,6","457,5","291,8","79,5","455,2","426,7","233,7","464,4","228,9","0,9006","0,7826","0,8593","0,7906","0,9420","0,7746",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,492.0,13.0,1618.0,840.0,"0,8963","0,7778",,
16248,4411990,606055714516,Eye Tracker,Participant0052,08.09.2021,Participant0052,Recording3,08.09.2021,08.09.2021,10:09:14.540,08:09:14.540,64543,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",426447473.0,,,1620.0,846.0,1547.0,848.0,1694.0,844.0,"0,36808","0,29047","-0,88326","0,33805","0,29737","-0,89291",,,Valid,Valid,"233,5","81,7","457,5","291,8","79,5","455,2","424,1","232,1","464,1","231,1","0,8975","0,7836","0,8536","0,7853","0,9415","0,7819",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,492.0,13.0,1618.0,840.0,"0,8963","0,7778",,
