,Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Timeline name,Recording Fixation filter name,Recording software version,Recording resolution height,Recording resolution width,Recording monitor latency,Eyetracker timestamp,Event,Event value,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Presented Stimulus name,Presented Media name,Presented Media width,Presented Media height,Presented Media position X (DACSpx),Presented Media position Y (DACSpx),Original Media width,Original Media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm),Mouse position X,Mouse position Y
143305,13769994,10178266550,,Control group experiment,20.10.2020,Participant0008,Recording17,20.10.2020,20.10.2020,14:47:43.863,12:47:43.863,74005,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",,Eye tracker Calibration end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fixation,617.0,24.0,1154.0,470.0,"0,6166","0,4354",,
143306,13769994,10178266550,,Control group experiment,20.10.2020,Participant0008,Recording17,20.10.2020,20.10.2020,14:47:43.863,12:47:43.863,74005,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",,ImageStimulusStart,babelia 6164137243739591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fixation,617.0,24.0,1154.0,470.0,"0,6166","0,4354",,
143307,13776777,10178273333,Eye Tracker,Control group experiment,20.10.2020,Participant0008,Recording17,20.10.2020,20.10.2020,14:47:43.863,12:47:43.863,74005,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",9848087760.0,,,1160.0,476.0,1101.0,497.0,1219.0,455.0,"0,22810","0,12906","-0,96505","0,15749","0,10438","-0,98199","5,16","4,78",Valid,Valid,"188,8","72,1","477,7","255,9","72,6","487,5","301,7","135,9","334,0","124,4","0,6202","0,4405","0,5847","0,4599","0,6558","0,4210",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,617.0,24.0,1154.0,470.0,"0,6166","0,4354",,
143308,13785172,10178281728,Eye Tracker,Control group experiment,20.10.2020,Participant0008,Recording17,20.10.2020,20.10.2020,14:47:43.863,12:47:43.863,74005,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",9848096155.0,,,1161.0,474.0,1101.0,497.0,1220.0,452.0,"0,22867","0,12853","-0,96498","0,15842","0,10258","-0,98203",,,Valid,Valid,"188,7","72,3","477,7","255,7","72,8","487,5","301,9","135,9","334,3","123,7","0,6208","0,4393","0,5851","0,4599","0,6564","0,4186",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,617.0,24.0,1154.0,470.0,"0,6166","0,4354",,
143309,13793475,10178290031,Eye Tracker,Control group experiment,20.10.2020,Participant0008,Recording17,20.10.2020,20.10.2020,14:47:43.863,12:47:43.863,74005,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",9848104458.0,,,1157.0,469.0,1092.0,488.0,1221.0,450.0,"0,22445","0,12342","-0,96664","0,15958","0,10113","-0,98199",,,Valid,Valid,"188,4","72,5","477,8","255,5","72,9","487,7","299,4","133,5","334,8","123,2","0,6185","0,4342","0,5797","0,4517","0,6574","0,4167",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,617.0,24.0,1154.0,470.0,"0,6166","0,4354",,
143310,13801782,10178298338,Eye Tracker,Control group experiment,20.10.2020,Participant0008,Recording17,20.10.2020,20.10.2020,14:47:43.863,12:47:43.863,74005,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",9848112764.0,,,1155.0,471.0,1090.0,491.0,1221.0,450.0,"0,22332","0,12493","-0,96671","0,15950","0,10116","-0,98200","4,86","4,77",Valid,Valid,"188,3","72,6","477,9","255,4","73,0","487,9","298,7","134,4","334,6","123,2","0,6176","0,4358","0,5781","0,4547","0,6571","0,4169",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,617.0,24.0,1154.0,470.0,"0,6166","0,4354",,
143311,13810117,10178306673,Eye Tracker,Control group experiment,20.10.2020,Participant0008,Recording17,20.10.2020,20.10.2020,14:47:43.863,12:47:43.863,74005,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",9848121099.0,,,1156.0,472.0,1094.0,492.0,1218.0,451.0,"0,22570","0,12489","-0,96616","0,15822","0,10153","-0,98217",,,Valid,Valid,"188,1","72,8","478,0","255,2","73,1","488,0","299,8","134,6","333,8","123,5","0,6179","0,4367","0,5805","0,4555","0,6552","0,4179",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,617.0,24.0,1154.0,470.0,"0,6166","0,4354",,
143312,13814167,10178310723,Mouse,Control group experiment,20.10.2020,Participant0008,Recording17,20.10.2020,20.10.2020,14:47:43.863,12:47:43.863,74005,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,617.0,24.0,1154.0,470.0,"0,6166","0,4354",-349.0,1060.0
143313,13818485,10178315041,Eye Tracker,Control group experiment,20.10.2020,Participant0008,Recording17,20.10.2020,20.10.2020,14:47:43.863,12:47:43.863,74005,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",9848129467.0,,,1157.0,474.0,1094.0,493.0,1220.0,455.0,"0,22635","0,12488","-0,96601","0,15956","0,10357","-0,98174",,,Valid,Valid,"187,8","73,0","478,1","254,9","73,1","488,2","299,9","134,8","334,3","124,6","0,6185","0,4389","0,5807","0,4561","0,6562","0,4217",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,617.0,24.0,1154.0,470.0,"0,6166","0,4354",,
143314,13826775,10178323331,Eye Tracker,Control group experiment,20.10.2020,Participant0008,Recording17,20.10.2020,20.10.2020,14:47:43.863,12:47:43.863,74005,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",9848137757.0,,,1156.0,474.0,1093.0,493.0,1220.0,456.0,"0,22599","0,12460","-0,96613","0,16007","0,10360","-0,98165","4,80","4,73",Valid,Valid,"187,6","73,1","478,3","254,7","73,1","488,5","299,5","134,8","334,4","124,7","0,6182","0,4389","0,5799","0,4561","0,6566","0,4218",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,617.0,24.0,1154.0,470.0,"0,6166","0,4354",,
