,Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Timeline name,Recording Fixation filter name,Recording software version,Recording resolution height,Recording resolution width,Recording monitor latency,Eyetracker timestamp,Event,Event value,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Presented Stimulus name,Presented Media name,Presented Media width,Presented Media height,Presented Media position X (DACSpx),Presented Media position Y (DACSpx),Original Media width,Original Media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm),Mouse position X,Mouse position Y
18824,3892125,3377344925133,,Participant0044,16.08.2021,Participant0044,Recording3,16.08.2021,16.08.2021,15:51:15.357,13:51:15.357,65009,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",,Eye tracker Calibration end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fixation,1558.0,11.0,926.0,312.0,"0,4724","0,2888",,
18825,3892125,3377344925133,,Participant0044,16.08.2021,Participant0044,Recording3,16.08.2021,16.08.2021,15:51:15.357,13:51:15.357,65009,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",,ImageStimulusStart,thumbnail_grossTrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fixation,1558.0,11.0,926.0,312.0,"0,4724","0,2888",,
18826,3895295,3377344928303,Eye Tracker,Participant0044,16.08.2021,Participant0044,Recording3,16.08.2021,16.08.2021,15:51:15.357,13:51:15.357,65009,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",566772276.0,,,924.0,313.0,863.0,334.0,985.0,293.0,"0,02037","0,03613","-0,99914","-0,04776","0,01550","-0,99874",,,Valid,Valid,"226,8","74,2","471,3","292,3","73,0","468,4","236,4","91,3","269,9","80,3","0,4709","0,2902","0,4218","0,3088","0,5200","0,2716",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,1558.0,11.0,926.0,312.0,"0,4724","0,2888",,
18827,3903611,3377344936619,Eye Tracker,Participant0044,16.08.2021,Participant0044,Recording3,16.08.2021,16.08.2021,15:51:15.357,13:51:15.357,65009,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",566780591.0,,,925.0,313.0,864.0,335.0,985.0,292.0,"0,02126","0,03705","-0,99909","-0,04773","0,01468","-0,99875","3,32","3,24",Valid,Valid,"226,8","74,2","471,4","292,4","73,0","468,4","236,9","91,7","270,0","79,8","0,4716","0,2902","0,4231","0,3102","0,5201","0,2702",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,1558.0,11.0,926.0,312.0,"0,4724","0,2888",,
18828,3911949,3377344944957,Eye Tracker,Participant0044,16.08.2021,Participant0044,Recording3,16.08.2021,16.08.2021,15:51:15.357,13:51:15.357,65009,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",566788930.0,,,925.0,311.0,867.0,334.0,983.0,287.0,"0,02256","0,03646","-0,99908","-0,04914","0,01178","-0,99872",,,Valid,Valid,"226,9","74,2","471,3","292,4","73,0","468,3","237,5","91,4","269,3","78,5","0,4716","0,2875","0,4250","0,3094","0,5182","0,2657",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,1558.0,11.0,926.0,312.0,"0,4724","0,2888",,
18829,3920240,3377344953248,Eye Tracker,Participant0044,16.08.2021,Participant0044,Recording3,16.08.2021,16.08.2021,15:51:15.357,13:51:15.357,65009,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",566797221.0,,,924.0,311.0,867.0,333.0,982.0,289.0,"0,02273","0,03603","-0,99909","-0,04921","0,01308","-0,99870",,,Valid,Valid,"226,8","74,2","471,3","292,3","73,0","468,4","237,5","91,2","269,2","79,1","0,4715","0,2881","0,4250","0,3085","0,5179","0,2677",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,1558.0,11.0,926.0,312.0,"0,4724","0,2888",,
18830,3928599,3377344961607,Eye Tracker,Participant0044,16.08.2021,Participant0044,Recording3,16.08.2021,16.08.2021,15:51:15.357,13:51:15.357,65009,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",566805580.0,,,924.0,310.0,866.0,332.0,982.0,287.0,"0,02220","0,03572","-0,99912","-0,04941","0,01214","-0,99870","3,36","3,23",Valid,Valid,"226,8","74,1","471,4","292,4","72,9","468,4","237,3","91,0","269,2","78,6","0,4711","0,2869","0,4244","0,3078","0,5178","0,2661",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,1558.0,11.0,926.0,312.0,"0,4724","0,2888",,
18831,3936902,3377344969910,Eye Tracker,Participant0044,16.08.2021,Participant0044,Recording3,16.08.2021,16.08.2021,15:51:15.357,13:51:15.357,65009,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",566813882.0,,,923.0,313.0,862.0,334.0,984.0,291.0,"0,02000","0,03665","-0,99913","-0,04856","0,01432","-0,99872",,,Valid,Valid,"226,9","74,1","471,3","292,4","73,0","468,2","236,3","91,4","269,6","79,7","0,4702","0,2895","0,4215","0,3093","0,5190","0,2697",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,1558.0,11.0,926.0,312.0,"0,4724","0,2888",,
18832,3945268,3377344978276,Eye Tracker,Participant0044,16.08.2021,Participant0044,Recording3,16.08.2021,16.08.2021,15:51:15.357,13:51:15.357,65009,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",566822249.0,,,923.0,310.0,862.0,333.0,984.0,287.0,"0,02030","0,03599","-0,99915","-0,04826","0,01153","-0,99877",,,Valid,Valid,"226,8","74,1","471,3","292,3","73,0","468,2","236,4","91,0","269,7","78,4","0,4705","0,2867","0,4217","0,3080","0,5193","0,2653",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,1558.0,11.0,926.0,312.0,"0,4724","0,2888",,
18833,3953567,3377344986575,Eye Tracker,Participant0044,16.08.2021,Participant0044,Recording3,16.08.2021,16.08.2021,15:51:15.357,13:51:15.357,65009,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",566830548.0,,,922.0,310.0,862.0,332.0,983.0,288.0,"0,02003","0,03584","-0,99916","-0,04912","0,01248","-0,99871","3,32","3,24",Valid,Valid,"226,9","74,0","471,4","292,4","73,0","468,2","236,3","90,9","269,3","78,8","0,4699","0,2871","0,4215","0,3076","0,5182","0,2667",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,1558.0,11.0,926.0,312.0,"0,4724","0,2888",,
