,Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Timeline name,Recording Fixation filter name,Recording software version,Recording resolution height,Recording resolution width,Recording monitor latency,Eyetracker timestamp,Event,Event value,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Presented Stimulus name,Presented Media name,Presented Media width,Presented Media height,Presented Media position X (DACSpx),Presented Media position Y (DACSpx),Original Media width,Original Media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm),Mouse position X,Mouse position Y
8296,3957397,3968052077936,,Participant0048,23.08.2021,Participant0048,Recording2,23.08.2021,23.08.2021,11:56:14.357,09:56:14.357,63622,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",,Eye tracker Calibration end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saccade,50.0,13.0,,,,,,
8297,3957397,3968052077936,,Participant0048,23.08.2021,Participant0048,Recording2,23.08.2021,23.08.2021,11:56:14.357,09:56:14.357,63622,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",,ImageStimulusStart,thumbnail_grossTrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saccade,50.0,13.0,,,,,,
8298,3957952,3968052078491,Eye Tracker,Participant0048,23.08.2021,Participant0048,Recording2,23.08.2021,23.08.2021,11:56:14.357,09:56:14.357,63622,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",782712047.0,,,1178.0,295.0,1119.0,240.0,1236.0,351.0,"0,06574","-0,04039","-0,99702","0,02705","0,00330","-0,99963","2,81","2,74",Valid,Valid,"265,7","90,8","622,4","322,6","94,1","598,4","306,8","65,6","338,8","96,1","0,6749","0,2735","0,6279","0,2220","0,7218","0,3250",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,50.0,13.0,,,,,,
8299,3966286,3968052086825,Eye Tracker,Participant0048,23.08.2021,Participant0048,Recording2,23.08.2021,23.08.2021,11:56:14.357,09:56:14.357,63622,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",782720380.0,,,1165.0,302.0,1111.0,242.0,1220.0,362.0,"0,06213","-0,03872","-0,99732","0,01948","0,00915","-0,99977",,,Valid,Valid,"265,7","90,4","623,5","322,6","93,7","599,4","304,5","66,2","334,3","99,2","0,6649","0,2799","0,6213","0,2241","0,7085","0,3356",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,158.0,9.0,1178.0,251.0,"0,6754","0,2324",,
8300,3974665,3968052095204,Eye Tracker,Participant0048,23.08.2021,Participant0048,Recording2,23.08.2021,23.08.2021,11:56:14.357,09:56:14.357,63622,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",782728758.0,,,1230.0,362.0,,,1230.0,362.0,,,,"0,02368","0,00968","-0,99967",,,Invalid,Valid,,,,"323,0","93,3","600,4",,,"337,2","99,2","0,7171","0,3355",,,"0,7171","0,3355",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,158.0,9.0,1178.0,251.0,"0,6754","0,2324",,
8301,3982950,3968052103489,Eye Tracker,Participant0048,23.08.2021,Participant0048,Recording2,23.08.2021,23.08.2021,11:56:14.357,09:56:14.357,63622,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",782737043.0,,,1174.0,297.0,1115.0,236.0,1233.0,359.0,"0,06326","-0,03960","-0,99721","0,02491","0,00869","-0,99965","2,78","2,71",Valid,Valid,"265,8","89,5","626,0","323,0","92,9","601,6","305,5","64,6","338,0","98,1","0,6718","0,2754","0,6242","0,2187","0,7194","0,3320",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,158.0,9.0,1178.0,251.0,"0,6754","0,2324",,
8302,3991293,3968052111832,Eye Tracker,Participant0048,23.08.2021,Participant0048,Recording2,23.08.2021,23.08.2021,11:56:14.357,09:56:14.357,63622,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",782745385.0,,,1171.0,291.0,1110.0,232.0,1232.0,350.0,"0,06124","-0,04050","-0,99730","0,02417","0,00595","-0,99969",,,Valid,Valid,"265,8","88,9","627,6","323,1","92,3","603,2","304,3","63,4","337,7","95,9","0,6696","0,2694","0,6207","0,2145","0,7184","0,3244",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,158.0,9.0,1178.0,251.0,"0,6754","0,2324",,
8303,3999617,3968052120156,Eye Tracker,Participant0048,23.08.2021,Participant0048,Recording2,23.08.2021,23.08.2021,11:56:14.357,09:56:14.357,63622,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",782753709.0,,,1181.0,283.0,1132.0,216.0,1229.0,351.0,"0,07018","-0,04596","-0,99647","0,02197","0,00771","-0,99973",,,Valid,Valid,"265,9","88,1","630,0","323,6","91,4","605,6","310,3","59,0","337,0","96,1","0,6773","0,2623","0,6382","0,1997","0,7164","0,3250",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,158.0,9.0,1178.0,251.0,"0,6754","0,2324",,
8304,4007950,3968052128489,Eye Tracker,Participant0048,23.08.2021,Participant0048,Recording2,23.08.2021,23.08.2021,11:56:14.357,09:56:14.357,63622,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",782762041.0,,,1181.0,278.0,1132.0,216.0,1230.0,341.0,"0,06990","-0,04439","-0,99657","0,02170","0,00491","-0,99975","2,83","2,73",Valid,Valid,"265,9","87,2","632,3","323,8","90,4","608,1","310,3","59,0","337,0","93,4","0,6774","0,2579","0,6382","0,1997","0,7166","0,3160",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,158.0,9.0,1178.0,251.0,"0,6754","0,2324",,
8305,4016316,3968052136855,Eye Tracker,Participant0048,23.08.2021,Participant0048,Recording2,23.08.2021,23.08.2021,11:56:14.357,09:56:14.357,63622,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",782770406.0,,,1171.0,281.0,1117.0,228.0,1225.0,334.0,"0,06291","-0,03736","-0,99732","0,01898","0,00319","-0,99981",,,Valid,Valid,"266,0","86,2","634,9","324,1","89,4","610,9","306,0","62,4","335,7","91,3","0,6692","0,2601","0,6257","0,2113","0,7126","0,3089",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,158.0,9.0,1178.0,251.0,"0,6754","0,2324",,
8306,4024615,3968052145154,Eye Tracker,Participant0048,23.08.2021,Participant0048,Recording2,23.08.2021,23.08.2021,11:56:14.357,09:56:14.357,63622,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",782778705.0,,,1179.0,256.0,1125.0,185.0,1233.0,326.0,"0,06623","-0,05397","-0,99634","0,02154","0,00169","-0,99977",,,Valid,Valid,"266,1","85,2","637,7","324,7","88,2","614,0","308,5","50,7","337,9","89,3","0,6760","0,2368","0,6329","0,1716","0,7191","0,3020",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,158.0,9.0,1178.0,251.0,"0,6754","0,2324",,
8307,4032955,3968052153494,Eye Tracker,Participant0048,23.08.2021,Participant0048,Recording2,23.08.2021,23.08.2021,11:56:14.357,09:56:14.357,63622,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",782787044.0,,,1170.0,264.0,1119.0,206.0,1221.0,321.0,"0,06334","-0,04390","-0,99703","0,01603","0,00093","-0,99987","2,87","2,71",Valid,Valid,"266,1","84,5","639,4","324,8","87,3","616,3","306,7","56,4","334,7","87,9","0,6687","0,2441","0,6277","0,1908","0,7098","0,2975",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,158.0,9.0,1178.0,251.0,"0,6754","0,2324",,
8308,4041337,3968052161876,Eye Tracker,Participant0048,23.08.2021,Participant0048,Recording2,23.08.2021,23.08.2021,11:56:14.357,09:56:14.357,63622,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",782795425.0,,,1173.0,252.0,1125.0,183.0,1221.0,321.0,"0,06578","-0,05261","-0,99645","0,01577","0,00224","-0,99987",,,Valid,Valid,"266,0","84,0","640,9","325,0","86,5","618,5","308,3","50,2","334,7","87,9","0,6711","0,2336","0,6325","0,1697","0,7098","0,2975",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,158.0,9.0,1178.0,251.0,"0,6754","0,2324",,
8309,4049642,3968052170181,Eye Tracker,Participant0048,23.08.2021,Participant0048,Recording2,23.08.2021,23.08.2021,11:56:14.357,09:56:14.357,63622,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",782803730.0,,,1179.0,238.0,1125.0,172.0,1234.0,304.0,"0,06542","-0,05648","-0,99626","0,02062","-0,00396","-0,99978",,,Valid,Valid,"266,0","83,5","642,3","325,4","85,7","620,7","308,2","47,1","338,2","83,3","0,6760","0,2205","0,6322","0,1594","0,7199","0,2817",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,158.0,9.0,1178.0,251.0,"0,6754","0,2324",,
8310,4057946,3968052178485,Eye Tracker,Participant0048,23.08.2021,Participant0048,Recording2,23.08.2021,23.08.2021,11:56:14.357,09:56:14.357,63622,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",782812034.0,,,1176.0,249.0,1117.0,189.0,1235.0,308.0,"0,06224","-0,04814","-0,99690","0,02058","-0,00095","-0,99979","2,87","2,84",Valid,Valid,"266,0","82,9","643,8","325,6","84,8","623,2","306,2","51,9","338,4","84,2","0,6735","0,2301","0,6264","0,1754","0,7206","0,2848",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,158.0,9.0,1178.0,251.0,"0,6754","0,2324",,
8311,4066291,3968052186830,Eye Tracker,Participant0048,23.08.2021,Participant0048,Recording2,23.08.2021,23.08.2021,11:56:14.357,09:56:14.357,63622,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",782820378.0,,,1176.0,246.0,1116.0,180.0,1237.0,312.0,"0,06148","-0,05135","-0,99679","0,02043","0,00422","-0,99978",,,Valid,Valid,"266,0","82,5","645,1","326,2","82,8","628,8","305,8","49,2","339,0","85,5","0,6738","0,2279","0,6252","0,1666","0,7225","0,2891",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,158.0,9.0,1178.0,251.0,"0,6754","0,2324",,
