,Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Timeline name,Recording Fixation filter name,Recording software version,Recording resolution height,Recording resolution width,Recording monitor latency,Eyetracker timestamp,Event,Event value,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Presented Stimulus name,Presented Media name,Presented Media width,Presented Media height,Presented Media position X (DACSpx),Presented Media position Y (DACSpx),Original Media width,Original Media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm),Mouse position X,Mouse position Y
126275,3577179,9954428641,,Control group experiment,20.10.2020,Participant0008,Recording15,20.10.2020,20.10.2020,14:44:10.337,12:44:10.337,63827,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",,Eye tracker Calibration end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fixation,2075.0,2.0,834.0,376.0,"0,4240","0,3477",,
126276,3577179,9954428641,,Control group experiment,20.10.2020,Participant0008,Recording15,20.10.2020,20.10.2020,14:44:10.337,12:44:10.337,63827,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",,ImageStimulusStart,babelia 6164137243739591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fixation,2075.0,2.0,834.0,376.0,"0,4240","0,3477",,
126277,3577761,9954429223,Eye Tracker,Control group experiment,20.10.2020,Participant0008,Recording15,20.10.2020,20.10.2020,14:44:10.337,12:44:10.337,63827,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",9624251813.0,,,828.0,387.0,736.0,394.0,920.0,380.0,"0,01187","0,06445","-0,99785","-0,02452","0,04653","-0,99862","4,38","4,51",Valid,Valid,"196,2","77,6","468,7","263,9","81,8","479,0","201,8","107,9","252,1","104,1","0,4205","0,3586","0,3653","0,3651","0,4758","0,3522",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,2075.0,2.0,834.0,376.0,"0,4240","0,3477",,
126278,3586122,9954437584,Eye Tracker,Control group experiment,20.10.2020,Participant0008,Recording15,20.10.2020,20.10.2020,14:44:10.337,12:44:10.337,63827,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",9624260174.0,,,737.0,393.0,737.0,393.0,,,"0,01202","0,06326","-0,99792",,,,,,Valid,Invalid,"196,2","77,7","468,7",,,,"201,9","107,4",,,"0,3656","0,3635","0,3656","0,3635",,,babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,2075.0,2.0,834.0,376.0,"0,4240","0,3477",,
126279,3594465,9954445927,Eye Tracker,Control group experiment,20.10.2020,Participant0008,Recording15,20.10.2020,20.10.2020,14:44:10.337,12:44:10.337,63827,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",9624268517.0,,,826.0,386.0,739.0,391.0,914.0,381.0,"0,01338","0,06240","-0,99796","-0,02807","0,04630","-0,99853",,,Valid,Valid,"196,2","77,7","468,6","263,8","82,0","478,7","202,5","107,1","250,4","104,2","0,4194","0,3573","0,3668","0,3622","0,4721","0,3525",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,2075.0,2.0,834.0,376.0,"0,4240","0,3477",,
126280,3602759,9954454221,Eye Tracker,Control group experiment,20.10.2020,Participant0008,Recording15,20.10.2020,20.10.2020,14:44:10.337,12:44:10.337,63827,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",9624276810.0,,,738.0,390.0,738.0,390.0,,,"0,01280","0,06201","-0,99799",,,,"4,43",,Valid,Invalid,"196,2","77,7","468,7",,,,"202,2","106,9",,,"0,3663","0,3616","0,3663","0,3616",,,babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,2075.0,2.0,834.0,376.0,"0,4240","0,3477",,
126281,3611125,9954462587,Eye Tracker,Control group experiment,20.10.2020,Participant0008,Recording15,20.10.2020,20.10.2020,14:44:10.337,12:44:10.337,63827,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",9624285176.0,,,825.0,384.0,734.0,391.0,915.0,378.0,"0,01060","0,06203","-0,99802","-0,02734","0,04417","-0,99865",,,Valid,Valid,"196,3","77,8","468,6","263,9","82,2","478,5","201,2","107,0","250,8","103,3","0,4185","0,3557","0,3642","0,3619","0,4729","0,3496",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,2075.0,2.0,834.0,376.0,"0,4240","0,3477",,
126282,3619425,9954470887,Eye Tracker,Control group experiment,20.10.2020,Participant0008,Recording15,20.10.2020,20.10.2020,14:44:10.337,12:44:10.337,63827,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",9624293476.0,,,824.0,384.0,731.0,393.0,917.0,376.0,"0,00883","0,06304","-0,99797","-0,02623","0,04321","-0,99872",,,Valid,Valid,"196,2","77,8","468,7","263,8","82,2","478,5","200,4","107,4","251,2","102,9","0,4181","0,3559","0,3622","0,3635","0,4739","0,3482",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,2075.0,2.0,834.0,376.0,"0,4240","0,3477",,
126283,3627756,9954479218,Eye Tracker,Control group experiment,20.10.2020,Participant0008,Recording15,20.10.2020,20.10.2020,14:44:10.337,12:44:10.337,63827,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",9624301807.0,,,825.0,384.0,732.0,394.0,918.0,373.0,"0,00934","0,06417","-0,99790","-0,02538","0,04160","-0,99881","4,44","4,51",Valid,Valid,"196,2","77,8","468,8","263,8","82,2","478,5","200,6","108,0","251,7","102,2","0,4188","0,3555","0,3627","0,3653","0,4749","0,3456",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,2075.0,2.0,834.0,376.0,"0,4240","0,3477",,
126284,3636089,9954487551,Eye Tracker,Control group experiment,20.10.2020,Participant0008,Recording15,20.10.2020,20.10.2020,14:44:10.337,12:44:10.337,63827,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",9624310140.0,,,825.0,386.0,733.0,397.0,917.0,375.0,"0,00996","0,06526","-0,99782","-0,02588","0,04250","-0,99876",,,Valid,Valid,"196,2","77,9","468,8","263,8","82,4","478,4","200,9","108,5","251,4","102,7","0,4189","0,3574","0,3634","0,3673","0,4744","0,3476",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,2075.0,2.0,834.0,376.0,"0,4240","0,3477",,
