,Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Timeline name,Recording Fixation filter name,Recording software version,Recording resolution height,Recording resolution width,Recording monitor latency,Eyetracker timestamp,Event,Event value,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Presented Stimulus name,Presented Media name,Presented Media width,Presented Media height,Presented Media position X (DACSpx),Presented Media position Y (DACSpx),Original Media width,Original Media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm),Mouse position X,Mouse position Y
20893,4241927,6791730302,,Participant0017,03.02.2021,Participant0017,Recording3,03.02.2021,03.02.2021,12:58:17.623,11:58:17.623,60920,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",,Eye tracker Calibration end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fixation,317.0,12.0,840.0,454.0,"0,4198","0,4206",,
20894,4241927,6791730302,,Participant0017,03.02.2021,Participant0017,Recording3,03.02.2021,03.02.2021,12:58:17.623,11:58:17.623,60920,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",,ImageStimulusStart,103111957_1133015250388940_5990313860353693579_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fixation,317.0,12.0,840.0,454.0,"0,4198","0,4206",,
20895,4246314,6791734689,Eye Tracker,Participant0017,03.02.2021,Participant0017,Recording3,03.02.2021,03.02.2021,12:58:17.623,11:58:17.623,60920,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",6361202048.0,,,833.0,454.0,806.0,489.0,859.0,419.0,"0,00781","0,18785","-0,98217","-0,08680","0,14484","-0,98564","2,65","3,04",Valid,Valid,"216,8","35,1","515,7","280,9","38,7","516,3","220,9","133,8","235,5","114,6","0,4146","0,4201","0,3968","0,4526","0,4325","0,3877",103111957_1133015250388940_5990313860353693579_n,103111957_1133015250388940_5990313860353693579_n.jpg,1493.0,1080.0,214.0,0.0,2000.0,1447.0,Fixation,317.0,12.0,840.0,454.0,"0,4198","0,4206",,
20896,4254657,6791743032,Eye Tracker,Participant0017,03.02.2021,Participant0017,Recording3,03.02.2021,03.02.2021,12:58:17.623,11:58:17.623,60920,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",6361210391.0,,,831.0,451.0,801.0,483.0,860.0,419.0,"0,00500","0,18518","-0,98269","-0,08607","0,14482","-0,98571",,,Valid,Valid,"216,8","35,1","515,8","280,9","38,7","516,3","219,4","132,3","235,8","114,6","0,4133","0,4176","0,3932","0,4477","0,4333","0,3876",103111957_1133015250388940_5990313860353693579_n,103111957_1133015250388940_5990313860353693579_n.jpg,1493.0,1080.0,214.0,0.0,2000.0,1447.0,Fixation,317.0,12.0,840.0,454.0,"0,4198","0,4206",,
20897,4262972,6791751347,Eye Tracker,Participant0017,03.02.2021,Participant0017,Recording3,03.02.2021,03.02.2021,12:58:17.623,11:58:17.623,60920,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",6361218706.0,,,833.0,450.0,806.0,482.0,861.0,418.0,"0,00787","0,18452","-0,98280","-0,08567","0,14453","-0,98579",,,Valid,Valid,"216,7","35,0","515,9","280,8","38,7","516,4","220,8","131,9","236,0","114,4","0,4152","0,4166","0,3967","0,4462","0,4337","0,3870",103111957_1133015250388940_5990313860353693579_n,103111957_1133015250388940_5990313860353693579_n.jpg,1493.0,1080.0,214.0,0.0,2000.0,1447.0,Fixation,317.0,12.0,840.0,454.0,"0,4198","0,4206",,
20898,4270812,6791759187,Mouse,Participant0017,03.02.2021,Participant0017,Recording3,03.02.2021,03.02.2021,12:58:17.623,11:58:17.623,60920,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103111957_1133015250388940_5990313860353693579_n,103111957_1133015250388940_5990313860353693579_n.jpg,1493.0,1080.0,214.0,0.0,2000.0,1447.0,Fixation,317.0,12.0,840.0,454.0,"0,4198","0,4206",-428.0,1116.0
20899,4271289,6791759664,Eye Tracker,Participant0017,03.02.2021,Participant0017,Recording3,03.02.2021,03.02.2021,12:58:17.623,11:58:17.623,60920,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",6361227022.0,,,836.0,465.0,815.0,499.0,857.0,430.0,"0,01268","0,19325","-0,98107","-0,08753","0,15105","-0,98464","3,08","3,07",Valid,Valid,"216,7","34,9","516,0","280,9","38,6","516,5","223,4","136,6","235,0","117,8","0,4170","0,4303","0,4029","0,4621","0,4312","0,3985",103111957_1133015250388940_5990313860353693579_n,103111957_1133015250388940_5990313860353693579_n.jpg,1493.0,1080.0,214.0,0.0,2000.0,1447.0,Fixation,317.0,12.0,840.0,454.0,"0,4198","0,4206",,
20900,4279649,6791768024,Eye Tracker,Participant0017,03.02.2021,Participant0017,Recording3,03.02.2021,03.02.2021,12:58:17.623,11:58:17.623,60920,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",6361235383.0,,,842.0,464.0,819.0,490.0,865.0,437.0,"0,01485","0,18867","-0,98193","-0,08332","0,15454","-0,98447",,,Valid,Valid,"216,7","34,9","516,1","280,9","38,6","516,6","224,5","134,1","237,2","119,7","0,4212","0,4293","0,4057","0,4537","0,4366","0,4049",103111957_1133015250388940_5990313860353693579_n,103111957_1133015250388940_5990313860353693579_n.jpg,1493.0,1080.0,214.0,0.0,2000.0,1447.0,Fixation,317.0,12.0,840.0,454.0,"0,4198","0,4206",,
20901,4287978,6791776353,Eye Tracker,Participant0017,03.02.2021,Participant0017,Recording3,03.02.2021,03.02.2021,12:58:17.623,11:58:17.623,60920,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",6361243712.0,,,846.0,460.0,822.0,487.0,870.0,433.0,"0,01626","0,18733","-0,98216","-0,08087","0,15247","-0,98499",,,Valid,Valid,"216,7","34,8","516,2","280,9","38,6","516,7","225,2","133,3","238,5","118,5","0,4236","0,4260","0,4075","0,4510","0,4397","0,4010",103111957_1133015250388940_5990313860353693579_n,103111957_1133015250388940_5990313860353693579_n.jpg,1493.0,1080.0,214.0,0.0,2000.0,1447.0,Fixation,317.0,12.0,840.0,454.0,"0,4198","0,4206",,
20902,4296306,6791784681,Eye Tracker,Participant0017,03.02.2021,Participant0017,Recording3,03.02.2021,03.02.2021,12:58:17.623,11:58:17.623,60920,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",6361252039.0,,,847.0,451.0,821.0,473.0,872.0,429.0,"0,01591","0,18017","-0,98351","-0,08018","0,15029","-0,98539","3,17","3,11",Valid,Valid,"216,8","34,7","516,4","280,9","38,5","516,8","225,1","129,3","238,9","117,3","0,4240","0,4172","0,4071","0,4376","0,4408","0,3968",103111957_1133015250388940_5990313860353693579_n,103111957_1133015250388940_5990313860353693579_n.jpg,1493.0,1080.0,214.0,0.0,2000.0,1447.0,Fixation,317.0,12.0,840.0,454.0,"0,4198","0,4206",,
20903,4304616,6791792991,Eye Tracker,Participant0017,03.02.2021,Participant0017,Recording3,03.02.2021,03.02.2021,12:58:17.623,11:58:17.623,60920,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",6361260349.0,,,844.0,462.0,823.0,500.0,865.0,424.0,"0,01683","0,19371","-0,98092","-0,08382","0,14765","-0,98548",,,Valid,Valid,"216,8","34,7","516,5","281,0","38,5","516,9","225,7","136,7","237,0","115,9","0,4224","0,4275","0,4085","0,4627","0,4363","0,3923",103111957_1133015250388940_5990313860353693579_n,103111957_1133015250388940_5990313860353693579_n.jpg,1493.0,1080.0,214.0,0.0,2000.0,1447.0,Fixation,317.0,12.0,840.0,454.0,"0,4198","0,4206",,
20904,4312992,6791801367,Eye Tracker,Participant0017,03.02.2021,Participant0017,Recording3,03.02.2021,03.02.2021,12:58:17.623,11:58:17.623,60920,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",6361268725.0,,,837.0,459.0,811.0,487.0,862.0,431.0,"0,01058","0,18720","-0,98226","-0,08543","0,15135","-0,98478",,,Valid,Valid,"216,8","34,7","516,6","281,0","38,5","517,0","222,4","133,2","236,2","117,9","0,4173","0,4248","0,4005","0,4505","0,4342","0,3990",103111957_1133015250388940_5990313860353693579_n,103111957_1133015250388940_5990313860353693579_n.jpg,1493.0,1080.0,214.0,0.0,2000.0,1447.0,Fixation,317.0,12.0,840.0,454.0,"0,4198","0,4206",,
20905,4321271,6791809646,Eye Tracker,Participant0017,03.02.2021,Participant0017,Recording3,03.02.2021,03.02.2021,12:58:17.623,11:58:17.623,60920,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",6361277004.0,,,838.0,451.0,811.0,487.0,865.0,415.0,"0,01042","0,18727","-0,98225","-0,08388","0,14343","-0,98610","3,08","3,09",Valid,Valid,"216,9","34,6","516,8","281,1","38,4","517,1","222,4","133,2","237,1","113,6","0,4185","0,4175","0,4005","0,4505","0,4365","0,3845",103111957_1133015250388940_5990313860353693579_n,103111957_1133015250388940_5990313860353693579_n.jpg,1493.0,1080.0,214.0,0.0,2000.0,1447.0,Fixation,317.0,12.0,840.0,454.0,"0,4198","0,4206",,
20906,4329600,6791817975,Eye Tracker,Participant0017,03.02.2021,Participant0017,Recording3,03.02.2021,03.02.2021,12:58:17.623,11:58:17.623,60920,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",6361285333.0,,,838.0,452.0,816.0,488.0,861.0,416.0,"0,01251","0,18807","-0,98208","-0,08642","0,14375","-0,98583",,,Valid,Valid,"217,0","34,6","516,9","281,2","38,4","517,2","223,6","133,6","235,8","113,9","0,4184","0,4187","0,4034","0,4521","0,4334","0,3852",103111957_1133015250388940_5990313860353693579_n,103111957_1133015250388940_5990313860353693579_n.jpg,1493.0,1080.0,214.0,0.0,2000.0,1447.0,Fixation,317.0,12.0,840.0,454.0,"0,4198","0,4206",,
20907,4334825,6791823200,Mouse,Participant0017,03.02.2021,Participant0017,Recording3,03.02.2021,03.02.2021,12:58:17.623,11:58:17.623,60920,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103111957_1133015250388940_5990313860353693579_n,103111957_1133015250388940_5990313860353693579_n.jpg,1493.0,1080.0,214.0,0.0,2000.0,1447.0,Fixation,317.0,12.0,840.0,454.0,"0,4198","0,4206",-427.0,1116.0
20908,4337933,6791826308,Eye Tracker,Participant0017,03.02.2021,Participant0017,Recording3,03.02.2021,03.02.2021,12:58:17.623,11:58:17.623,60920,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",6361293666.0,,,838.0,455.0,821.0,498.0,856.0,412.0,"0,01509","0,19307","-0,98107","-0,08864","0,14147","-0,98597",,,Valid,Valid,"217,0","34,6","517,0","281,2","38,4","517,3","224,9","136,3","234,7","112,7","0,4186","0,4212","0,4066","0,4613","0,4305","0,3812",103111957_1133015250388940_5990313860353693579_n,103111957_1133015250388940_5990313860353693579_n.jpg,1493.0,1080.0,214.0,0.0,2000.0,1447.0,Fixation,317.0,12.0,840.0,454.0,"0,4198","0,4206",,
20909,4346347,6791834722,Eye Tracker,Participant0017,03.02.2021,Participant0017,Recording3,03.02.2021,03.02.2021,12:58:17.623,11:58:17.623,60920,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",6361302079.0,,,856.0,412.0,,,856.0,412.0,,,,"-0,08893","0,14176","-0,98590",,"3,06",Invalid,Valid,,,,"281,3","38,3","517,5",,,"234,6","112,7","0,4303","0,3815",,,"0,4303","0,3815",103111957_1133015250388940_5990313860353693579_n,103111957_1133015250388940_5990313860353693579_n.jpg,1493.0,1080.0,214.0,0.0,2000.0,1447.0,Fixation,317.0,12.0,840.0,454.0,"0,4198","0,4206",,
20910,4350813,6791839188,Mouse,Participant0017,03.02.2021,Participant0017,Recording3,03.02.2021,03.02.2021,12:58:17.623,11:58:17.623,60920,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103111957_1133015250388940_5990313860353693579_n,103111957_1133015250388940_5990313860353693579_n.jpg,1493.0,1080.0,214.0,0.0,2000.0,1447.0,Fixation,317.0,12.0,840.0,454.0,"0,4198","0,4206",-427.0,1116.0
