,Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Timeline name,Recording Fixation filter name,Recording software version,Recording resolution height,Recording resolution width,Recording monitor latency,Eyetracker timestamp,Event,Event value,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Presented Stimulus name,Presented Media name,Presented Media width,Presented Media height,Presented Media position X (DACSpx),Presented Media position Y (DACSpx),Original Media width,Original Media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm),Mouse position X,Mouse position Y
748,5151655,2924654585,,Participants0039,16.03.2021,Participant0039,Recording1,16.03.2021,16.03.2021,15:45:16.617,14:45:16.617,46203,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",,Eye tracker Calibration end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saccade,58.0,26.0,,,,,,
749,5151655,2924654585,,Participants0039,16.03.2021,Participant0039,Recording1,16.03.2021,16.03.2021,15:45:16.617,14:45:16.617,46203,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",,ImageStimulusStart,103111957_1133015250388940_5990313860353693579_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saccade,58.0,26.0,,,,,,
750,5158449,2924661379,Eye Tracker,Participants0039,16.03.2021,Participant0039,Recording1,16.03.2021,16.03.2021,15:45:16.617,14:45:16.617,46203,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",3146456597.0,,,883.0,347.0,719.0,324.0,1047.0,369.0,"-0,06188","0,13375","-0,98908","-0,01826","0,16361","-0,98636","4,02","4,23",Valid,Valid,"230,2","17,1","529,8","296,7","13,0","530,9","197,1","88,7","286,8","101,0","0,4483","0,3209","0,3386","0,3001","0,5580","0,3418",103111957_1133015250388940_5990313860353693579_n,103111957_1133015250388940_5990313860353693579_n.jpg,1493.0,1080.0,214.0,0.0,2000.0,1447.0,Saccade,58.0,26.0,,,,,,
751,5166753,2924669683,Eye Tracker,Participants0039,16.03.2021,Participant0039,Recording1,16.03.2021,16.03.2021,15:45:16.617,14:45:16.617,46203,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",3146464905.0,,,893.0,365.0,718.0,337.0,1068.0,392.0,"-0,06211","0,14032","-0,98816","-0,00725","0,17463","-0,98461",,,Valid,Valid,"230,2","17,1","529,7","296,7","13,0","530,9","196,9","92,4","292,8","107,2","0,4553","0,3375","0,3382","0,3125","0,5725","0,3625",103111957_1133015250388940_5990313860353693579_n,103111957_1133015250388940_5990313860353693579_n.jpg,1493.0,1080.0,214.0,0.0,2000.0,1447.0,Saccade,58.0,26.0,,,,,,
752,5175108,2924678038,Eye Tracker,Participants0039,16.03.2021,Participant0039,Recording1,16.03.2021,16.03.2021,15:45:16.617,14:45:16.617,46203,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",3146473263.0,,,873.0,396.0,691.0,358.0,1055.0,434.0,"-0,07589","0,15039","-0,98571","-0,01397","0,19521","-0,98066",,,Valid,Valid,"230,1","17,1","529,7","296,6","13,0","530,9","189,4","97,9","289,0","118,7","0,4416","0,3665","0,3197","0,3313","0,5634","0,4016",103111957_1133015250388940_5990313860353693579_n,103111957_1133015250388940_5990313860353693579_n.jpg,1493.0,1080.0,214.0,0.0,2000.0,1447.0,Saccade,58.0,26.0,,,,,,
753,5183409,2924686339,Eye Tracker,Participants0039,16.03.2021,Participant0039,Recording1,16.03.2021,16.03.2021,15:45:16.617,14:45:16.617,46203,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",3146481567.0,,,874.0,393.0,691.0,358.0,1058.0,428.0,"-0,07592","0,15046","-0,98570","-0,01255","0,19226","-0,98126","3,99","4,17",Valid,Valid,"230,2","17,1","529,7","296,6","13,0","530,8","189,4","97,9","289,9","117,0","0,4426","0,3636","0,3197","0,3313","0,5654","0,3959",103111957_1133015250388940_5990313860353693579_n,103111957_1133015250388940_5990313860353693579_n.jpg,1493.0,1080.0,214.0,0.0,2000.0,1447.0,Fixation,100.0,14.0,880.0,404.0,"0,4463","0,3744",,
754,5191772,2924694702,Eye Tracker,Participants0039,16.03.2021,Participant0039,Recording1,16.03.2021,16.03.2021,15:45:16.617,14:45:16.617,46203,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",3146489934.0,,,881.0,410.0,713.0,394.0,1050.0,425.0,"-0,06442","0,16848","-0,98360","-0,01655","0,19097","-0,98146",,,Valid,Valid,"230,1","17,1","529,6","296,6","13,0","530,7","195,5","107,8","287,7","116,3","0,4474","0,3792","0,3346","0,3649","0,5601","0,3935",103111957_1133015250388940_5990313860353693579_n,103111957_1133015250388940_5990313860353693579_n.jpg,1493.0,1080.0,214.0,0.0,2000.0,1447.0,Fixation,100.0,14.0,880.0,404.0,"0,4463","0,3744",,
755,5200094,2924703024,Eye Tracker,Participants0039,16.03.2021,Participant0039,Recording1,16.03.2021,16.03.2021,15:45:16.617,14:45:16.617,46203,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",3146498259.0,,,882.0,406.0,713.0,392.0,1050.0,420.0,"-0,06430","0,16744","-0,98378","-0,01644","0,18835","-0,98196",,,Valid,Valid,"230,1","17,1","529,6","296,6","13,1","530,7","195,5","107,2","287,7","114,9","0,4474","0,3757","0,3348","0,3628","0,5601","0,3887",103111957_1133015250388940_5990313860353693579_n,103111957_1133015250388940_5990313860353693579_n.jpg,1493.0,1080.0,214.0,0.0,2000.0,1447.0,Fixation,100.0,14.0,880.0,404.0,"0,4463","0,3744",,
756,5208396,2924711326,Eye Tracker,Participants0039,16.03.2021,Participant0039,Recording1,16.03.2021,16.03.2021,15:45:16.617,14:45:16.617,46203,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",3146506565.0,,,881.0,411.0,715.0,400.0,1047.0,422.0,"-0,06325","0,17134","-0,98318","-0,01809","0,18941","-0,98173","3,94","4,17",Valid,Valid,"230,1","17,0","529,6","296,6","13,1","530,6","196,1","109,3","286,8","115,4","0,4471","0,3803","0,3361","0,3699","0,5580","0,3906",103111957_1133015250388940_5990313860353693579_n,103111957_1133015250388940_5990313860353693579_n.jpg,1493.0,1080.0,214.0,0.0,2000.0,1447.0,Fixation,100.0,14.0,880.0,404.0,"0,4463","0,3744",,
757,5216733,2924719663,Eye Tracker,Participants0039,16.03.2021,Participant0039,Recording1,16.03.2021,16.03.2021,15:45:16.617,14:45:16.617,46203,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",3146514905.0,,,878.0,381.0,697.0,364.0,1059.0,398.0,"-0,07270","0,15383","-0,98542","-0,01184","0,17779","-0,98400",,,Valid,Valid,"230,1","17,1","529,6","296,6","13,1","530,5","191,1","99,8","290,3","109,0","0,4451","0,3531","0,3239","0,3375","0,5664","0,3687",103111957_1133015250388940_5990313860353693579_n,103111957_1133015250388940_5990313860353693579_n.jpg,1493.0,1080.0,214.0,0.0,2000.0,1447.0,Fixation,100.0,14.0,880.0,404.0,"0,4463","0,3744",,
