,Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Timeline name,Recording Fixation filter name,Recording software version,Recording resolution height,Recording resolution width,Recording monitor latency,Eyetracker timestamp,Event,Event value,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Presented Stimulus name,Presented Media name,Presented Media width,Presented Media height,Presented Media position X (DACSpx),Presented Media position Y (DACSpx),Original Media width,Original Media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm),Mouse position X,Mouse position Y
134267,5441353,10077944171,,Control group experiment,20.10.2020,Participant0008,Recording16,20.10.2020,20.10.2020,14:46:12.080,12:46:12.080,65681,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",,Eye tracker Calibration end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fixation,708.0,15.0,942.0,373.0,"0,4889","0,3450",,
134268,5441353,10077944171,,Control group experiment,20.10.2020,Participant0008,Recording16,20.10.2020,20.10.2020,14:46:12.080,12:46:12.080,65681,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",,ImageStimulusStart,babelia 6164137243739591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fixation,708.0,15.0,942.0,373.0,"0,4889","0,3450",,
134269,5444452,10077947270,Eye Tracker,Control group experiment,20.10.2020,Participant0008,Recording16,20.10.2020,20.10.2020,14:46:12.080,12:46:12.080,65681,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",9747765455.0,,,992.0,356.0,,,992.0,356.0,,,,"0,02521","0,04102","-0,99884",,"4,49",Invalid,Valid,,,,"259,9","77,8","478,4",,,"272,0","97,5","0,5195","0,3297",,,"0,5195","0,3297",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,708.0,15.0,942.0,373.0,"0,4889","0,3450",,
134270,5452783,10077955601,Eye Tracker,Control group experiment,20.10.2020,Participant0008,Recording16,20.10.2020,20.10.2020,14:46:12.080,12:46:12.080,65681,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",9747773786.0,,,945.0,369.0,881.0,386.0,1009.0,353.0,"0,10484","0,06168","-0,99257","0,03473","0,03904","-0,99863",,,Valid,Valid,"192,2","76,5","467,7","259,9","77,9","478,4","241,6","105,6","276,6","96,6","0,4911","0,3419","0,4527","0,3571","0,5296","0,3267",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,708.0,15.0,942.0,373.0,"0,4889","0,3450",,
134271,5461144,10077963962,Eye Tracker,Control group experiment,20.10.2020,Participant0008,Recording16,20.10.2020,20.10.2020,14:46:12.080,12:46:12.080,65681,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",9747782147.0,,,949.0,368.0,885.0,385.0,1013.0,352.0,"0,10692","0,06123","-0,99238","0,03687","0,03874","-0,99857",,,Valid,Valid,"192,1","76,4","467,8","259,9","77,9","478,5","242,5","105,3","277,6","96,4","0,4932","0,3412","0,4547","0,3562","0,5317","0,3262",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,708.0,15.0,942.0,373.0,"0,4889","0,3450",,
134272,5469463,10077972281,Eye Tracker,Control group experiment,20.10.2020,Participant0008,Recording16,20.10.2020,20.10.2020,14:46:12.080,12:46:12.080,65681,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",9747790466.0,,,1013.0,358.0,,,1013.0,358.0,,,,"0,03720","0,04224","-0,99841",,"4,38",Invalid,Valid,,,,"259,9","77,8","478,5",,,"277,8","98,0","0,5322","0,3317",,,"0,5322","0,3317",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,708.0,15.0,942.0,373.0,"0,4889","0,3450",,
134273,5477791,10077980609,Eye Tracker,Control group experiment,20.10.2020,Participant0008,Recording16,20.10.2020,20.10.2020,14:46:12.080,12:46:12.080,65681,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",9747798793.0,,,949.0,376.0,886.0,395.0,1012.0,358.0,"0,10743","0,06731","-0,99193","0,03657","0,04181","-0,99846",,,Valid,Valid,"192,1","76,4","467,9","259,9","77,8","478,5","242,8","108,1","277,5","97,9","0,4935","0,3485","0,4554","0,3659","0,5315","0,3311",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,708.0,15.0,942.0,373.0,"0,4889","0,3450",,
134274,5486291,10077989109,Eye Tracker,Control group experiment,20.10.2020,Participant0008,Recording16,20.10.2020,20.10.2020,14:46:12.080,12:46:12.080,65681,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",9747807293.0,,,947.0,376.0,884.0,391.0,1010.0,361.0,"0,10676","0,06496","-0,99216","0,03520","0,04346","-0,99843",,,Valid,Valid,"192,0","76,3","468,0","259,9","77,8","478,6","242,4","107,0","276,7","98,7","0,4922","0,3479","0,4545","0,3619","0,5299","0,3338",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,708.0,15.0,942.0,373.0,"0,4889","0,3450",,
134275,5487862,10077990680,Mouse,Control group experiment,20.10.2020,Participant0008,Recording16,20.10.2020,20.10.2020,14:46:12.080,12:46:12.080,65681,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,708.0,15.0,942.0,373.0,"0,4889","0,3450",-408.0,1060.0
134276,5494452,10077997270,Eye Tracker,Control group experiment,20.10.2020,Participant0008,Recording16,20.10.2020,20.10.2020,14:46:12.080,12:46:12.080,65681,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",9747815454.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,708.0,15.0,942.0,373.0,"0,4889","0,3450",,
